seller_id,seller_click_days,seller_add_to_cart_days,seller_purchase_days,seller_add_to_favorite_days,seller_action_total_days,seller_purchase_day_rt
673,175,1,170,74,185,0.918918918918919
674,175,16,146,160,184,0.7934782608695652
675,174,8,59,125,181,0.3259668508287293
676,174,2,148,73,180,0.8222222222222222
677,176,7,146,133,184,0.7934782608695652
678,76,7,51,62,76,0.6710526315789473
679,70,0,8,13,71,0.11267605633802817
680,162,5,82,61,174,0.47126436781609193
681,35,1,8,9,38,0.21052631578947367
682,176,35,181,178,185,0.9783783783783784
683,176,30,108,177,185,0.5837837837837838
684,53,13,16,31,53,0.3018867924528302
685,176,23,158,132,185,0.8540540540540541
686,111,5,63,55,111,0.5675675675675675
687,176,5,129,125,185,0.6972972972972973
688,176,4,167,140,185,0.9027027027027027
689,74,1,21,17,76,0.27631578947368424
690,157,3,32,63,160,0.2
691,176,2,178,109,185,0.9621621621621622
692,116,10,19,54,126,0.15079365079365079
693,157,0,59,44,163,0.3619631901840491
694,139,3,62,55,145,0.42758620689655175
695,159,5,53,72,162,0.3271604938271605
696,176,3,95,106,183,0.5191256830601093
697,167,4,82,79,173,0.47398843930635837
698,118,6,26,38,124,0.20967741935483872
699,44,0,4,13,44,0.09090909090909091
700,91,3,51,47,91,0.5604395604395604
701,109,2,34,57,109,0.3119266055045872
702,176,4,109,97,183,0.5956284153005464
703,102,10,45,38,110,0.4090909090909091
704,28,2,17,16,29,0.5862068965517241
705,176,7,74,106,183,0.40437158469945356
706,171,4,91,90,179,0.5083798882681564
707,176,9,23,131,182,0.12637362637362637
708,175,22,87,125,184,0.47282608695652173
709,174,3,23,83,182,0.12637362637362637
710,176,20,102,157,185,0.5513513513513514
711,172,5,119,80,181,0.6574585635359116
712,176,1,154,115,181,0.850828729281768
713,176,10,142,158,184,0.7717391304347826
714,159,2,88,31,166,0.5301204819277109
715,155,8,60,63,161,0.37267080745341613
716,151,2,112,47,156,0.717948717948718
717,161,7,136,79,162,0.8395061728395061
718,127,3,14,29,128,0.109375
719,93,8,38,60,93,0.40860215053763443
720,66,3,23,25,68,0.3382352941176471
721,145,7,51,76,147,0.3469387755102041
722,160,1,78,71,171,0.45614035087719296
723,136,0,23,16,139,0.16546762589928057
724,157,1,38,63,162,0.2345679012345679
725,161,3,91,77,163,0.558282208588957
726,176,3,85,112,184,0.46195652173913043
727,88,5,43,34,91,0.4725274725274725
728,176,8,103,90,185,0.5567567567567567
729,170,8,155,146,175,0.8857142857142857
730,176,3,45,118,181,0.24861878453038674
731,158,12,68,78,164,0.4146341463414634
732,172,2,69,82,178,0.38764044943820225
733,120,2,51,28,125,0.408
734,78,7,42,40,79,0.5316455696202531
735,156,4,96,58,164,0.5853658536585366
736,176,7,75,98,183,0.4098360655737705
737,169,0,45,75,173,0.26011560693641617
738,176,10,176,184,185,0.9513513513513514
739,156,12,107,100,160,0.66875
740,175,10,145,106,184,0.7880434782608695
741,158,4,59,56,164,0.3597560975609756
742,176,19,141,178,184,0.7663043478260869
743,176,5,78,127,182,0.42857142857142855
744,73,5,45,62,73,0.6164383561643836
745,176,8,179,135,185,0.9675675675675676
746,173,8,72,101,182,0.3956043956043956
747,176,17,130,169,185,0.7027027027027027
748,154,11,41,49,158,0.25949367088607594
749,174,4,112,123,182,0.6153846153846154
750,172,4,98,84,182,0.5384615384615384
751,41,5,21,28,42,0.5
752,169,6,97,84,175,0.5542857142857143
753,175,1,99,85,181,0.5469613259668509
754,137,3,106,77,138,0.7681159420289855
755,167,1,68,85,168,0.40476190476190477
756,166,7,31,82,175,0.17714285714285713
757,176,7,114,124,185,0.6162162162162163
758,156,7,28,57,164,0.17073170731707318
759,176,26,107,184,184,0.5815217391304348
760,176,8,158,127,185,0.8540540540540541
761,167,3,60,88,173,0.3468208092485549
762,66,6,14,45,66,0.21212121212121213
763,174,7,92,47,178,0.5168539325842697
764,176,2,45,94,182,0.24725274725274726
765,176,11,120,168,185,0.6486486486486487
766,133,1,31,50,133,0.23308270676691728
767,163,2,69,79,165,0.41818181818181815
768,175,3,147,95,183,0.8032786885245902
769,129,1,67,35,131,0.5114503816793893
770,166,2,37,60,172,0.21511627906976744
771,164,3,18,69,169,0.10650887573964497
772,64,3,2,13,65,0.03076923076923077
773,176,11,156,165,185,0.8432432432432433
774,176,10,125,143,185,0.6756756756756757
775,175,8,104,104,184,0.5652173913043478
776,102,2,45,35,103,0.4368932038834951
777,176,9,149,139,185,0.8054054054054054
778,176,5,45,138,182,0.24725274725274726
779,160,3,52,51,169,0.3076923076923077
780,177,13,125,174,185,0.6756756756756757
781,173,2,61,58,180,0.3388888888888889
782,156,4,65,85,165,0.3939393939393939
783,71,2,27,45,71,0.38028169014084506
784,129,2,39,53,134,0.291044776119403
785,176,11,64,155,182,0.3516483516483517
786,163,14,135,137,163,0.8282208588957055
787,151,0,54,46,156,0.34615384615384615
788,172,8,130,127,175,0.7428571428571429
789,176,12,143,127,185,0.772972972972973
790,176,26,134,184,185,0.7243243243243244
791,176,19,181,179,185,0.9783783783783784
792,155,4,35,65,164,0.21341463414634146
793,176,20,125,185,185,0.6756756756756757
794,176,17,110,156,180,0.6111111111111112
795,176,2,128,164,185,0.6918918918918919
796,176,16,174,172,185,0.9405405405405406
797,112,1,49,45,112,0.4375
798,176,34,183,185,185,0.9891891891891892
799,164,4,90,62,168,0.5357142857142857
800,121,4,65,59,134,0.48507462686567165
801,176,38,180,185,185,0.972972972972973
802,176,9,106,141,182,0.5824175824175825
803,175,7,42,117,177,0.23728813559322035
804,157,5,76,53,158,0.4810126582278481
805,150,3,65,55,159,0.4088050314465409
806,176,22,139,170,177,0.7853107344632768
807,127,0,42,45,133,0.3157894736842105
808,173,3,60,98,182,0.32967032967032966
809,176,9,106,150,184,0.5760869565217391
810,172,7,132,138,181,0.7292817679558011
811,137,10,81,86,139,0.5827338129496403
812,173,7,98,100,180,0.5444444444444444
813,100,1,34,25,101,0.33663366336633666
814,93,3,53,55,93,0.5698924731182796
815,169,1,113,75,177,0.6384180790960452
816,176,15,127,181,185,0.6864864864864865
817,176,8,182,150,185,0.9837837837837838
818,84,3,55,39,85,0.6470588235294118
819,166,0,31,47,170,0.18235294117647058
820,155,2,31,72,160,0.19375
821,174,3,104,71,183,0.5683060109289617
822,145,2,67,56,149,0.44966442953020136
823,176,10,176,121,185,0.9513513513513514
824,171,4,68,83,174,0.39080459770114945
825,113,5,21,41,114,0.18421052631578946
826,171,11,157,110,173,0.9075144508670521
827,170,1,99,62,179,0.553072625698324
828,165,4,16,77,170,0.09411764705882353
829,176,14,65,166,183,0.3551912568306011
830,176,16,112,180,185,0.6054054054054054
831,176,2,57,156,184,0.30978260869565216
832,176,6,98,141,178,0.550561797752809
833,160,1,50,39,164,0.3048780487804878
834,176,25,157,182,185,0.8486486486486486
835,88,4,62,54,88,0.7045454545454546
836,154,4,45,40,161,0.2795031055900621
837,130,1,54,41,144,0.375
838,46,5,10,33,47,0.2127659574468085
839,146,2,35,34,151,0.23178807947019867
840,176,17,167,183,185,0.9027027027027027
841,151,10,93,99,153,0.6078431372549019
842,175,7,95,118,184,0.5163043478260869
843,176,10,170,168,184,0.9239130434782609
844,113,8,85,91,113,0.7522123893805309
845,73,6,16,17,74,0.21621621621621623
846,175,1,158,82,180,0.8777777777777778
847,174,9,83,122,184,0.45108695652173914
848,176,22,178,185,185,0.9621621621621622
849,176,7,118,102,184,0.6413043478260869
850,118,3,41,30,124,0.33064516129032256
851,160,3,110,60,168,0.6547619047619048
852,176,6,78,153,185,0.42162162162162165
853,176,5,61,108,180,0.3388888888888889
854,176,17,138,176,185,0.745945945945946
855,176,8,72,109,179,0.4022346368715084
856,146,7,75,63,147,0.5102040816326531
857,122,0,42,28,131,0.32061068702290074
858,176,6,63,137,184,0.3423913043478261
859,176,33,169,185,185,0.9135135135135135
860,175,8,84,143,184,0.45652173913043476
861,171,11,115,86,180,0.6388888888888888
862,176,9,130,135,184,0.7065217391304348
863,176,12,128,170,185,0.6918918918918919
864,126,2,13,62,130,0.1
865,168,6,42,61,172,0.2441860465116279
866,176,6,64,139,184,0.34782608695652173
867,166,5,91,108,166,0.5481927710843374
868,142,1,71,43,150,0.47333333333333333
869,156,2,97,89,166,0.5843373493975904
870,70,0,10,14,74,0.13513513513513514
871,68,2,32,23,69,0.463768115942029
872,110,2,31,19,112,0.2767857142857143
873,170,2,87,71,176,0.4943181818181818
874,176,15,179,183,185,0.9675675675675676
875,174,5,76,126,183,0.41530054644808745
876,105,3,57,49,105,0.5428571428571428
877,132,8,79,94,132,0.5984848484848485
878,104,2,37,40,112,0.33035714285714285
879,174,2,107,67,182,0.5879120879120879
880,176,4,80,98,184,0.43478260869565216
881,131,2,56,78,131,0.42748091603053434
882,176,7,158,157,182,0.8681318681318682
883,176,15,126,177,185,0.6810810810810811
884,120,2,41,45,121,0.33884297520661155
885,176,1,176,135,185,0.9513513513513514
886,175,5,140,120,185,0.7567567567567568
887,154,16,101,119,155,0.6516129032258065
888,165,2,64,85,172,0.37209302325581395
889,169,1,73,117,172,0.42441860465116277
890,176,40,174,184,185,0.9405405405405406
891,175,5,44,114,182,0.24175824175824176
892,176,11,171,164,185,0.9243243243243243
893,137,9,56,51,147,0.38095238095238093
894,173,2,37,118,181,0.20441988950276244
895,176,7,161,180,185,0.8702702702702703
896,85,4,41,53,85,0.4823529411764706
897,176,12,182,170,185,0.9837837837837838
898,147,1,34,62,150,0.22666666666666666
899,176,10,136,122,183,0.7431693989071039
900,168,6,89,75,179,0.4972067039106145
901,174,1,137,60,182,0.7527472527472527
902,13,3,2,9,13,0.15384615384615385
903,48,7,32,33,50,0.64
904,161,3,70,81,170,0.4117647058823529
905,172,0,69,108,180,0.38333333333333336
906,176,25,116,176,185,0.6270270270270271
907,176,15,94,177,185,0.5081081081081081
908,145,2,39,47,146,0.2671232876712329
909,176,7,165,175,185,0.8918918918918919
910,130,1,36,13,134,0.26865671641791045
911,175,5,92,105,182,0.5054945054945055
912,176,6,60,89,184,0.32608695652173914
913,173,6,47,100,181,0.2596685082872928
914,168,2,77,87,173,0.44508670520231214
915,176,7,91,156,184,0.4945652173913043
916,166,2,39,58,170,0.22941176470588234
917,166,2,78,55,171,0.45614035087719296
918,108,0,37,34,112,0.33035714285714285
919,176,5,47,113,181,0.2596685082872928
920,147,5,32,53,148,0.21621621621621623
921,136,8,45,51,138,0.32608695652173914
922,171,8,85,93,180,0.4722222222222222
923,174,2,66,82,181,0.36464088397790057
924,176,17,119,167,184,0.6467391304347826
925,175,8,157,138,184,0.8532608695652174
926,29,1,13,17,29,0.4482758620689655
927,165,6,70,46,170,0.4117647058823529
928,176,6,44,117,183,0.24043715846994534
929,43,3,9,22,47,0.19148936170212766
930,175,4,40,97,183,0.2185792349726776
931,176,7,15,135,182,0.08241758241758242
932,171,4,124,75,179,0.6927374301675978
933,175,3,63,120,185,0.34054054054054056
934,177,13,184,164,186,0.989247311827957
935,169,6,17,67,173,0.09826589595375723
936,176,4,185,170,185,1.0
937,176,9,110,141,184,0.5978260869565217
938,167,2,26,84,169,0.15384615384615385
939,175,7,161,131,184,0.875
940,164,5,43,80,171,0.25146198830409355
941,176,17,152,170,185,0.8216216216216217
942,168,3,94,71,176,0.5340909090909091
943,139,3,16,46,143,0.11188811188811189
944,176,34,177,181,185,0.9567567567567568
945,82,3,10,17,85,0.11764705882352941
946,176,16,167,168,185,0.9027027027027027
947,176,12,100,179,185,0.5405405405405406
948,176,16,150,164,185,0.8108108108108109
949,88,7,27,80,88,0.3068181818181818
950,175,1,116,90,182,0.6373626373626373
951,168,10,78,109,174,0.4482758620689655
952,154,1,79,53,159,0.4968553459119497
953,149,3,45,53,153,0.29411764705882354
954,88,3,53,61,88,0.6022727272727273
955,53,2,32,37,53,0.6037735849056604
956,150,8,105,126,154,0.6818181818181818
957,156,1,84,132,156,0.5384615384615384
958,169,1,34,71,175,0.19428571428571428
959,144,1,65,37,148,0.4391891891891892
960,176,7,160,179,184,0.8695652173913043
961,83,6,28,34,83,0.3373493975903614
962,176,27,185,185,185,1.0
963,174,11,122,86,180,0.6777777777777778
964,176,20,171,179,185,0.9243243243243243
965,176,35,175,180,185,0.9459459459459459
966,176,24,168,178,185,0.9081081081081082
967,169,3,101,107,174,0.5804597701149425
968,176,16,86,144,184,0.4673913043478261
969,175,7,102,104,180,0.5666666666666667
970,172,6,79,85,178,0.4438202247191011
971,176,5,146,153,185,0.7891891891891892
972,128,0,47,45,129,0.3643410852713178
973,149,6,38,71,155,0.24516129032258063
974,176,12,138,174,185,0.745945945945946
975,159,3,28,74,166,0.1686746987951807
976,110,2,60,51,111,0.5405405405405406
977,176,10,117,143,185,0.6324324324324324
978,163,4,58,64,167,0.3473053892215569
979,176,10,46,122,183,0.25136612021857924
980,73,6,31,40,74,0.4189189189189189
981,176,13,67,155,185,0.3621621621621622
982,109,3,40,24,110,0.36363636363636365
983,175,7,118,89,182,0.6483516483516484
984,176,18,151,174,185,0.8162162162162162
985,100,2,15,15,103,0.14563106796116504
986,175,7,109,87,181,0.6022099447513812
987,176,6,183,147,185,0.9891891891891892
988,173,0,63,71,179,0.35195530726256985
989,135,5,42,51,139,0.302158273381295
990,174,6,123,115,183,0.6721311475409836
991,175,22,106,162,185,0.572972972972973
992,169,8,122,86,175,0.6971428571428572
993,103,1,14,27,104,0.1346153846153846
994,123,3,52,47,123,0.42276422764227645
995,165,2,73,110,171,0.4269005847953216
996,133,3,11,26,134,0.08208955223880597
997,168,4,51,91,173,0.2947976878612717
998,141,5,88,63,142,0.6197183098591549
999,111,1,39,30,112,0.3482142857142857
1000,176,13,147,162,185,0.7945945945945946
1001,158,1,53,57,166,0.3192771084337349
1002,174,11,105,83,181,0.580110497237569
1003,157,2,56,62,164,0.34146341463414637
1004,176,12,94,162,176,0.5340909090909091
1005,174,3,92,54,182,0.5054945054945055
1006,73,7,53,57,73,0.726027397260274
1007,90,3,37,56,90,0.4111111111111111
1008,33,0,12,5,37,0.32432432432432434
1009,113,2,19,27,115,0.16521739130434782
1010,176,12,185,168,185,1.0
1011,176,12,90,161,185,0.4864864864864865
1012,175,6,111,128,181,0.6132596685082873
1013,174,11,99,109,182,0.5439560439560439
1014,143,2,56,58,146,0.3835616438356164
1015,168,2,89,83,181,0.49171270718232046
1016,175,5,55,135,184,0.29891304347826086
1017,111,5,19,60,114,0.16666666666666666
1018,132,7,53,89,132,0.4015151515151515
1019,174,5,139,142,184,0.7554347826086957
1020,120,9,51,62,122,0.4180327868852459
1021,138,7,37,64,142,0.2605633802816901
1022,176,6,64,141,182,0.3516483516483517
1023,134,5,22,55,134,0.16417910447761194
1024,169,1,29,108,176,0.16477272727272727
1025,176,14,171,181,185,0.9243243243243243
1026,175,6,98,107,182,0.5384615384615384
1027,172,7,111,74,178,0.6235955056179775
1028,153,3,49,44,160,0.30625
1029,174,13,101,133,182,0.554945054945055
1030,54,1,19,12,55,0.34545454545454546
1031,176,20,167,138,183,0.912568306010929
1032,153,4,65,61,161,0.40372670807453415
1033,168,5,81,72,175,0.46285714285714286
1034,173,5,62,67,179,0.3463687150837989
1035,157,2,53,45,162,0.3271604938271605
1036,176,9,155,178,185,0.8378378378378378
1037,176,6,165,147,185,0.8918918918918919
1038,175,5,146,144,183,0.7978142076502732
1039,174,3,125,71,181,0.6906077348066298
1040,176,7,133,160,185,0.7189189189189189
1041,113,4,30,56,115,0.2608695652173913
1042,143,3,27,38,143,0.1888111888111888
1043,176,77,170,185,185,0.918918918918919
1044,176,8,167,184,185,0.9027027027027027
1045,141,1,45,38,145,0.3103448275862069
1046,126,4,51,60,129,0.3953488372093023
1047,156,6,26,97,158,0.16455696202531644
1048,147,0,29,29,151,0.19205298013245034
1049,176,11,185,163,185,1.0
1050,93,9,65,73,94,0.6914893617021277
1051,157,1,50,75,162,0.30864197530864196
1052,173,6,30,90,177,0.1694915254237288
1053,142,1,41,43,152,0.26973684210526316
1054,174,6,49,76,181,0.27071823204419887
1055,175,10,162,79,184,0.8804347826086957
1056,176,19,183,184,185,0.9891891891891892
1057,102,3,30,38,104,0.28846153846153844
1058,176,17,159,178,185,0.8594594594594595
1059,175,10,64,120,181,0.35359116022099446
1060,124,2,60,79,124,0.4838709677419355
1061,158,1,47,47,161,0.2919254658385093
1062,176,17,89,103,183,0.48633879781420764
1063,172,4,65,90,177,0.3672316384180791
1064,175,10,124,102,184,0.6739130434782609
1065,176,10,175,165,185,0.9459459459459459
1066,172,7,109,70,173,0.630057803468208
1067,176,7,145,122,183,0.7923497267759563
1068,176,6,101,89,184,0.5489130434782609
1069,172,11,90,92,181,0.4972375690607735
1070,144,9,79,90,145,0.5448275862068965
1071,167,5,39,71,168,0.23214285714285715
1072,105,2,34,34,106,0.32075471698113206
1073,173,7,92,129,181,0.5082872928176796
1074,97,16,46,61,98,0.46938775510204084
1075,176,9,65,135,184,0.3532608695652174
1076,176,6,160,154,185,0.8648648648648649
1077,176,13,127,172,185,0.6864864864864865
1078,176,9,78,165,185,0.42162162162162165
1079,176,7,42,110,184,0.22826086956521738
1080,154,2,55,51,159,0.34591194968553457
1081,36,1,12,19,38,0.3157894736842105
1082,123,1,80,45,123,0.6504065040650406
1083,86,3,54,64,86,0.627906976744186
1084,135,3,46,48,140,0.32857142857142857
1085,175,6,115,122,184,0.625
1086,48,5,40,40,48,0.8333333333333334
1087,176,27,171,177,185,0.9243243243243243
1088,75,4,35,56,75,0.4666666666666667
1089,159,3,54,72,162,0.3333333333333333
1090,176,13,87,158,181,0.48066298342541436
1091,176,17,157,177,185,0.8486486486486486
1092,96,6,23,42,98,0.23469387755102042
1093,170,13,73,97,177,0.4124293785310734
1094,172,3,77,86,177,0.4350282485875706
1095,125,0,59,44,126,0.46825396825396826
1096,176,16,86,134,184,0.4673913043478261
1097,156,2,61,29,158,0.3860759493670886
1098,176,8,73,147,183,0.3989071038251366
1099,169,6,68,71,177,0.384180790960452
1100,164,3,58,68,170,0.3411764705882353
1101,69,0,9,11,72,0.125
1102,176,45,184,185,185,0.9945945945945946
1103,176,15,175,168,185,0.9459459459459459
1104,168,11,19,89,170,0.11176470588235295
1105,82,5,50,59,82,0.6097560975609756
1106,162,7,123,103,163,0.754601226993865
1107,167,2,48,89,176,0.2727272727272727
1108,171,3,130,110,178,0.7303370786516854
1109,32,1,11,20,32,0.34375
1110,168,5,53,93,169,0.3136094674556213
1111,174,9,122,108,177,0.6892655367231638
1112,168,4,43,93,179,0.24022346368715083
1113,173,24,111,125,179,0.6201117318435754
1114,175,3,28,97,182,0.15384615384615385
1115,176,20,143,136,185,0.772972972972973
1116,164,5,80,83,170,0.47058823529411764
1117,155,3,55,47,160,0.34375
1118,159,3,52,49,162,0.32098765432098764
1119,153,3,42,70,154,0.2727272727272727
1120,57,3,22,23,61,0.36065573770491804
1121,151,2,74,59,162,0.4567901234567901
1122,165,4,71,84,172,0.4127906976744186
1123,176,19,133,180,185,0.7189189189189189
1124,170,3,60,68,175,0.34285714285714286
1125,176,10,165,174,185,0.8918918918918919
1126,176,28,93,185,185,0.5027027027027027
1127,165,11,28,91,169,0.16568047337278108
1128,170,1,59,83,178,0.33146067415730335
1129,176,5,117,129,183,0.639344262295082
1130,167,4,135,98,176,0.7670454545454546
1131,176,19,165,183,185,0.8918918918918919
1132,125,1,24,34,129,0.18604651162790697
1133,176,22,152,169,185,0.8216216216216217
1134,173,16,116,158,183,0.6338797814207651
1135,175,1,101,82,178,0.5674157303370787
1136,176,15,107,167,185,0.5783783783783784
1137,176,11,129,172,185,0.6972972972972973
1138,176,39,173,184,185,0.9351351351351351
1139,176,24,177,184,185,0.9567567567567568
1140,176,18,170,179,185,0.918918918918919
1141,151,11,68,107,151,0.4503311258278146
1142,95,7,36,53,96,0.375
1143,160,3,36,94,165,0.21818181818181817
1144,176,6,55,153,184,0.29891304347826086
1145,161,9,66,71,167,0.39520958083832336
